job_title_family,core_programming__basic_prob,core_programming__intermediate_prob,core_programming__advanced_prob,data_engineering_pipelines__basic_prob,data_engineering_pipelines__intermediate_prob,data_engineering_pipelines__advanced_prob,ml_ai__basic_prob,ml_ai__intermediate_prob,ml_ai__advanced_prob,analytics_stats__basic_prob,analytics_stats__intermediate_prob,analytics_stats__advanced_prob,bi_viz__basic_prob,bi_viz__intermediate_prob,bi_viz__advanced_prob,cloud__basic_prob,cloud__intermediate_prob,cloud__advanced_prob,db_storage__basic_prob,db_storage__intermediate_prob,db_storage__advanced_prob,productivity_workflow__basic_prob,productivity_workflow__intermediate_prob,productivity_workflow__advanced_prob,soft_skills__core_prob,soft_skills__leadership_prob,domain_specific__none_prob
data_analyst,-0.13255857964184914,-0.07889331428499494,-0.002107008900111602,0.006586738146897864,-0.0594413795175146,-0.077774143290506,-0.11221695116642594,-0.1064806882848427,-0.07917354278629894,0.032791774903924154,-0.02094309428412526,-0.0063344586657394925,0.1487042145597327,0.1356172923243792,0.008752036823458681,-0.10437746670379655,-0.07120258191905228,-0.022434395492829474,0.09826290194167409,0.007553844397143961,-0.009091143854282543,0.019467735944520864,-0.004403979749813408,-0.00034789228609520724,0.004131476627071584,0.07131680588906208,-0.030357060754714393
data_engineer,0.23280437946313182,0.22133554147918616,0.004577717512423164,0.023732624546835578,0.37836231049746444,0.25831086245794466,-0.05874570288074224,-0.06052452244640838,-0.0018864487457465329,-0.10667628009474284,-0.06996681364960201,-0.013197464910641955,-0.24803295069905568,-0.06149539503864615,0.0022514352721387035,0.37789094285748126,0.232421200080977,0.03341198240692055,0.09715747830367472,0.24988513325655304,0.04472619698668194,-0.019305328785170106,0.14158951712234602,-0.0027722868656398216,-0.0940709840864834,-0.025346055065842532,-0.06585174758982942
data_scientist,0.23757434093154406,0.0699884151554721,-0.00039487213640036507,-0.018564434185439408,0.0469782937397214,0.03322626040368207,0.2902112940481153,0.3225911384501546,0.19193122434891366,0.08935066885873588,0.08803204931634998,0.03034760221627018,-0.18634124220258372,-0.07588303290558229,-0.0120596612905849,0.06318795983396933,0.03467631454984446,0.03476604460459599,0.012247774544584367,-0.06655988583767086,0.0025001760242723547,-0.004227766342564693,-0.004492352134216199,-0.00038870236162898055,0.0009677317114695771,-0.04569494072958025,-0.018169819089925654
scientist,-0.1746715875137358,-0.08906410995325292,0.002911411595905895,-0.023339722654440502,-0.3153394040414453,-0.07869483257392176,0.019218477243092502,-0.05241419414865528,-0.013822491007551521,-0.1369451019607999,0.020547389080809136,-0.009506996493578146,0.05012336175048432,-0.30710899337234443,-0.015789387250016138,-0.17373581388483686,-0.07399500876529971,-0.013460011657039589,-0.5038980679351363,-0.22447284268185244,-0.02464550835452114,-0.04212708359337686,-0.1486689835672001,0.005299019489666034,0.09755350953143116,-0.1606313873362612,0.22259192286824042
